BranchCode,SiteCode,FleetCode,CustomerCode,ModelCode,AssetName,SerialNumber,RegistrationCounter,ComponentCode,ModifierCode,TaskTypeCode,TaskCounterCode,StrategyTaskDescription,FrequencyValue,LifeToDateValue,PrimaryPartNumberCode,ActualPartNumberCode,SourceOfSupplyCode,StrategyUOMCode,StrategyUsageValue,LastStrategyUsageValue,StrategyDate,LastStrategyDate,SalesStatusCode,SalesLostReasonCode,SalesStatusCommentsNote,PurchaseOrderNumber
,,,,,,,217040,,,,,Turbocharger LH Rear,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Turbocharger LH Front,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Aftercooler Engine,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Diesel Fuel Tank,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Engine Fuel Pump,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Fuel Injectors,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Thermostats & Regulators Low Temp,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Thermostats & Regulators High Temp,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Radiator Engine Cooling,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Engine Water Pump,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Fan Cooling System,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Engine Assembly Cummins QSK60,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Starter Motor Upper,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Starter Motor Lower,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Electrical Harness,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Batteries,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Alternator 24V Engine,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Grid Resistors,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Grid Box Blower Motor,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,High Voltage Control Cabinet Pressuriser,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Main High Voltage Blower,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,High Voltage Alternator,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Service Brake RH Rear,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Service Brake RH Front,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Service Brake LH Rear,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Service Brake LH Front,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Brake Treadle Valve,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Brake Dual Relay Valves,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Brake & Steering Manifold,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Brake & Steering Valve,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Park Brake Assembly RH,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Park Brake Assembly LH,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Brake System Hoses Lines & Fittings,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Brake Rear ODS,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Brake Rear DS,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Brake Front ODS,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Brake Front DS,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,DT5485 Liebherr T264 OHT,6500.0,55.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,High Voltage Cabinet Water Cooling Sys,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tray,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cylinder Suspension RH Rear,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cylinder Suspension RH Front,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cylinder Suspension LH Rear,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cylinder Suspension LH Front,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Operators Seat,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cabin Pressurisation System,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cabin Air Conditioning System,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Operators Cabin,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hub & Spindle RH,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hub & Spindle LH,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Valve Flow Amplifier,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Steering Idler Arm,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Steering Cylinder RH,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Steering Cylinder LH,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Steering Linkages & Tie Rods,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Steering Control Unit,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Steering ODS,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Steering DS,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Electrical Harness Tyre Sense,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Pump Control,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hydraulic Pump Hoist Brake & Steering,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Coupling Drive Pump,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hydraulic Pump Aircon Drive Motor,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hydraulic Oil Cooler,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hoist Directional Control Valve,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hoist Manifold,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cylinder Hoist RH,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cylinder Hoist LH,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hydraulic System Hoses Lines & Fittings,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Gear Oil Cooler,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Auto Lube Pump,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Wheel Motor RH,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Wheel Motor LH,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tyre & Rim Pos 6,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tyre & Rim Pos 5,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tyre & Rim Pos 4,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tyre & Rim Pos 3,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tyre & Rim Pos 2,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tyre & Rim Pos 1,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Gear Set Oil Cooling Pump & Motor,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Final Drive Gear Set RH,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Final Drive Gear Set LH,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Engine PreLube Pump,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Lube Centrifugal Filter,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Turbocharger RH Rear,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Turbocharger RH Front,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Turbocharger LH Rear,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Turbocharger LH Front,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Aftercooler Engine,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Diesel Fuel Tank,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Engine Fuel Pump,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Fuel Injectors,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Thermostats & Regulators Low Temp,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Thermostats & Regulators High Temp,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Radiator Engine Cooling,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Engine Water Pump,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Fan Cooling System,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Engine Assembly Cummins QSK60,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Starter Motor Upper,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Starter Motor Lower,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Electrical Harness,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Batteries,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Alternator 24V Engine,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Grid Resistors,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Grid Box Blower Motor,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,High Voltage Control Cabinet Pressuriser,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Main High Voltage Blower,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,High Voltage Alternator,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Service Brake RH Rear,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Service Brake RH Front,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Service Brake LH Rear,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Service Brake LH Front,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Brake Treadle Valve,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Brake Dual Relay Valves,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Brake & Steering Manifold,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Brake & Steering Valve,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Park Brake Assembly RH,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Park Brake Assembly LH,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Brake System Hoses Lines & Fittings,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Brake Rear ODS,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Brake Rear DS,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Brake Front ODS,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Brake Front DS,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,DT5484 Liebherr T264 OHT,6500.0,44.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,High Voltage Cabinet Water Cooling Sys,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tray,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cylinder Suspension RH Rear,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cylinder Suspension RH Front,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cylinder Suspension LH Rear,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cylinder Suspension LH Front,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Operators Seat,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cabin Pressurisation System,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cabin Air Conditioning System,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Operators Cabin,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hub & Spindle RH,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hub & Spindle LH,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Valve Flow Amplifier,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Steering Idler Arm,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Steering Cylinder RH,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Steering Cylinder LH,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Steering Linkages & Tie Rods,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Steering Control Unit,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Steering ODS,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Steering DS,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Electrical Harness Tyre Sense,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Pump Control,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hydraulic Pump Hoist Brake & Steering,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Coupling Drive Pump,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hydraulic Pump Aircon Drive Motor,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hydraulic Oil Cooler,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hoist Directional Control Valve,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hoist Manifold,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cylinder Hoist RH,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cylinder Hoist LH,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hydraulic System Hoses Lines & Fittings,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Gear Oil Cooler,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Auto Lube Pump,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Wheel Motor RH,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Wheel Motor LH,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tyre & Rim Pos 6,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tyre & Rim Pos 5,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tyre & Rim Pos 4,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tyre & Rim Pos 3,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tyre & Rim Pos 2,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tyre & Rim Pos 1,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Gear Set Oil Cooling Pump & Motor,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Final Drive Gear Set RH,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Final Drive Gear Set LH,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Engine PreLube Pump,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Lube Centrifugal Filter,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Turbocharger RH Rear,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Turbocharger RH Front,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Turbocharger LH Rear,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Turbocharger LH Front,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Aftercooler Engine,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Diesel Fuel Tank,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Engine Fuel Pump,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Fuel Injectors,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Thermostats & Regulators Low Temp,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Thermostats & Regulators High Temp,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Radiator Engine Cooling,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Engine Water Pump,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Fan Cooling System,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Engine Assembly Cummins QSK60,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Starter Motor Upper,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Starter Motor Lower,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Electrical Harness,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Batteries,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Alternator 24V Engine,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Grid Resistors,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Grid Box Blower Motor,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,High Voltage Control Cabinet Pressuriser,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Main High Voltage Blower,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,High Voltage Alternator,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Service Brake RH Rear,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Service Brake RH Front,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Service Brake LH Rear,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Service Brake LH Front,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Brake Treadle Valve,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Brake Dual Relay Valves,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Brake & Steering Manifold,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Brake & Steering Valve,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Park Brake Assembly RH,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Park Brake Assembly LH,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Brake System Hoses Lines & Fittings,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Brake Rear ODS,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Brake Rear DS,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Brake Front ODS,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Brake Front DS,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,DT5483 Liebherr T264 OHT,6500.0,449.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,High Voltage Cabinet Water Cooling Sys,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tray,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cylinder Suspension RH Rear,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cylinder Suspension RH Front,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cylinder Suspension LH Rear,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cylinder Suspension LH Front,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Operators Seat,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cabin Pressurisation System,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cabin Air Conditioning System,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Operators Cabin,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hub & Spindle RH,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hub & Spindle LH,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Valve Flow Amplifier,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Steering Idler Arm,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Steering Cylinder RH,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Steering Cylinder LH,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Steering Linkages & Tie Rods,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Steering Control Unit,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Steering ODS,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Steering DS,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Electrical Harness Tyre Sense,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Accumulator Pump Control,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hydraulic Pump Hoist Brake & Steering,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Coupling Drive Pump,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hydraulic Pump Aircon Drive Motor,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hydraulic Oil Cooler,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hoist Directional Control Valve,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hoist Manifold,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cylinder Hoist RH,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Cylinder Hoist LH,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Hydraulic System Hoses Lines & Fittings,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Gear Oil Cooler,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Auto Lube Pump,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Wheel Motor RH,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Wheel Motor LH,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tyre & Rim Pos 6,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tyre & Rim Pos 5,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tyre & Rim Pos 4,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tyre & Rim Pos 3,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tyre & Rim Pos 2,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Tyre & Rim Pos 1,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Gear Set Oil Cooling Pump & Motor,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Final Drive Gear Set RH,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Final Drive Gear Set LH,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Engine PreLube Pump,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Lube Centrifugal Filter,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Turbocharger RH Rear,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Turbocharger RH Front,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Turbocharger LH Rear,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Turbocharger LH Front,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Aftercooler Engine,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Diesel Fuel Tank,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Engine Fuel Pump,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Fuel Injectors,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Thermostats & Regulators Low Temp,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Thermostats & Regulators High Temp,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Radiator Engine Cooling,6500.0,1.0,,,,H,,0.0,,,,,,
,,,,,,,217040,,,,,Engine Water Pump,6500.0,1.0,,,,H,,0.0,,,,,,
